,ep_num,air_date,summary,ep,religion,business,military,home,relationships,race & education,politics,media,other,sports,law & order,medical,family,holidays,travel
195,196,2001-10-05,"The events of September 11th, and how its meaning changes depending on who you talk to.",196,0.024915298437811772,0.02345421135891571,0.7530797845094834,0.011448771539798584,0.005809407102743834,0.0021871148661814304,0.059625078734809635,0.03325478438773389,0.018136854713840377,0.0019768984073857037,0.016997535337267125,0.0032707758790174292,0.03287189550743217,0.0018491283800701416,0.011122460837508643
196,197,2001-10-26,"In 1946, a man started to investigate the Holocaust before it was known as the Holocaust, gathering the first recorded testimonials of concentration camp survivors.",197,0.030129430125071955,0.015485959596105322,0.05212641804438871,0.12349566535149613,0.05264205049622521,0.020957879612522694,0.008284627845408562,0.03503489605852994,0.07339144923176054,0.002194972130378025,0.02077119079587339,0.17134306930812876,0.31346170623310327,0.0023283011846734064,0.07835238398633415
197,198,2001-11-02,Stories of people climbing to be number one. How do they do it?,198,0.02108320602829707,0.0034310006494551273,0.0030699366400356192,0.2626657244669708,0.007819417663844934,0.06041901819053681,0.06334043601060245,0.23710754399242873,0.08408386084119439,0.060716733191468614,0.0034790578846198837,0.008473104576703888,0.15276531418802383,0.009185545109789226,0.022360100566028655
198,199,2001-11-16,"A young boy, an abandoned house, and the mysterious family who disappeared without a trace.",199,0.002000703817141476,0.06091374733946133,0.03705212740749143,0.3186577641309778,0.0943502094257491,0.007236032208445404,0.001867870361881365,0.00602932487623876,0.008986502964412417,0.02221379182060807,0.006734201512206779,0.004114449898542153,0.1528427762183888,0.013258642713857169,0.263741855304598
199,200,2001-11-30,"Of all the wars to win, perhaps the propaganda war is the hardest.",200,0.006100911134724089,0.11279912056612038,0.16838278148577152,0.002453286543273956,0.005330379719401937,0.009366191487225239,0.2089543399551272,0.29258046944485533,0.05483957897805877,0.0017138868530014318,0.010941664723431055,0.003567608301079713,0.006403858642558826,0.059337266732947765,0.05722865543242276
200,201,2001-12-07,"In a time of war, when we're all feeling a heightened sense of ""us"" and ""them,"" we wanted to take up the problem of ""them.""",201,0.015356718283571099,0.011859565651873063,0.13481069233725587,0.253616435307951,0.019563239124794993,0.18553671681284684,0.0049794098336118425,0.007805824694045641,0.05971891495932525,0.0026059931592763478,0.004945995094299317,0.0024340913854375115,0.003594522739993406,0.06820980859811808,0.22496207201759966
201,202,2001-12-21,"Stories of faith: losing it, talking about it, constructing it, and working within it.",202,0.6119474529321994,0.02240012017148021,0.003344748472716471,0.006002875336457779,0.0186359680090633,0.08170402382332197,0.0022895441885674088,0.02806439823328176,0.029824056741529967,0.002138585234881778,0.010345122614860112,0.007905266889196643,0.07731561476411543,0.020060990986552788,0.07802123160177486
202,203,2002-01-11,The story of what some have called the greatest phone message in the world.,203,0.007133890245851091,0.01157781141330995,0.3094850622474279,0.012969083787384376,0.03265777210744946,0.022564842598051527,0.004576554522465279,0.46041439001609896,0.011088486624598765,0.00218942623607471,0.004400716726834936,0.0036840283224709772,0.08568526300844924,0.0017205273577306076,0.029852144785802098
203,204,2002-01-18,How the American Psychiatric Association decided that homosexuality was no longer a mental illness.,204,0.028033655664785263,0.00258566296887398,0.02791198468174915,0.0026215139081897957,0.24075722326855917,0.025094770502666768,0.24310367890598653,0.012298049226066005,0.02938405214568017,0.00942403187384462,0.047496956367015813,0.2817819727128076,0.043645853973463856,0.0030018193643685,0.002858774435942752
204,205,2002-02-01,"There's the thing you plan to do, and then there's the thing you end up doing.",205,0.009018202487726192,0.15658503579311092,0.01614870300659762,0.1390097606151115,0.03871217868520056,0.004144430851928588,0.002205728081036831,0.35138699011895747,0.029369215137549348,0.16409255216538055,0.019530262065961448,0.003759105055537083,0.021495753489649303,0.009718228896085304,0.03482385355016751
205,206,2002-03-01,Life aboard an aircraft carrier stationed in the Arabian Sea supporting bombing missions over Afghanistan.,206,0.0023925293992987256,0.004576119553819474,0.16614657840138816,0.08345834750246964,0.040248933537188995,0.008577642550862359,0.010398847584689275,0.10641909720081935,0.0797825431779033,0.08560089081267831,0.014677480786684407,0.0035017853015085567,0.0028873197605921407,0.004027769257850798,0.3873041151722465
206,207,2002-03-08,Stories about people who were told that they're different.,207,0.0021766922818223216,0.0036461891546356855,0.0065196003575106985,0.05626134741430064,0.013729104828454615,0.060655107034900124,0.0018008291695107148,0.37101842241079513,0.05753742318147032,0.04520628516082589,0.0017801258778832496,0.09500632332613099,0.21510470340419133,0.005496222785117024,0.06406162361245124
207,208,2002-03-15,Stories of high drama from our nation's workplaces.,208,0.0022432720831580643,0.25470791775691554,0.005926439687260603,0.26768203598974927,0.05024100986788126,0.004422600476398555,0.06520535255471666,0.07452741081104196,0.08808925135398413,0.03971613320454638,0.026436827464683732,0.0035744894276041168,0.002240528243279807,0.03933303264469204,0.07565369843408817
208,209,2002-03-29,"The story of an eighth grader who set himself on fire, and what led to that.",209,0.025051777394217937,0.008053717221467324,0.031520774288670915,0.7036750763973193,0.0025763925987896973,0.04346241110695963,0.001373159278274317,0.004030858966225233,0.007598488318985011,0.015769480073946806,0.008033252145998785,0.0022801415773442044,0.13080088021588918,0.009653912993593966,0.006119677422317572
209,210,2002-04-19,"DNA evidence isn't just proving wrongdoing by criminals, it's proving wrongdoing by police and prosecutors.",210,0.029546017514690104,0.004373107292470135,0.33189727155253657,0.07142029077267589,0.04747268255531097,0.03928859758530066,0.003204328866725191,0.012136142646028861,0.019388458605727004,0.002220218612686803,0.3681688764378395,0.04852965542766928,0.01549353319222894,0.005324813146118038,0.0015360057919920189
210,211,2002-05-03,"When you turn someone over to the authorities, it can set into motion lots of huge, unintended consequences.",211,0.11195296402835558,0.06348227595489546,0.21665176525198937,0.04942080695983839,0.08744992057928154,0.08175210966080339,0.04702297706361575,0.09975100497512238,0.03228998890499274,0.0017354580718769747,0.09021540712910456,0.06515198782445009,0.025993760350597413,0.002317340033259582,0.024812233211816633
211,212,2002-05-10,Stories about what happens when a new guy comes on the scene and changes everything.,212,0.032836969572036356,0.010172355586007523,0.002214680571670766,0.20815095256470714,0.0029002270647595,0.04145498997175387,0.09127301690479339,0.09109912897597361,0.08101320822850591,0.014616784051295835,0.017549383351931593,0.0034421772179045354,0.3695025652279582,0.010357820795769062,0.023415739914932638
212,213,2002-05-24,"Stories of people who try to convince you that the devil is there, whispering in your ear.",213,0.36499756956071566,0.0029284319505613293,0.07786136149384888,0.25757730535112705,0.004142769067332378,0.00787622989823799,0.0014869255028000148,0.15086309352259542,0.0020867045685203844,0.04000194114022276,0.06415489000419113,0.001644364218947451,0.017002018316715776,0.004470699206432724,0.0029056961977510414
213,214,2002-05-31,We take the laws of physics and apply them to the realm of human relationships.,214,0.0034702803868103386,0.015512118024863037,0.003197488096502445,0.2041757056043737,0.006874796589368173,0.21176137420095859,0.00856993689382386,0.050481570172326774,0.07731037944769842,0.05514765406983889,0.002377117569759251,0.009879430348230394,0.34077225619254936,0.006433456475269927,0.0040364359276268994
214,215,2002-06-14,Stories about people who turned to the experts and got horrible advice.,215,0.08987513651030689,0.009694748577377392,0.021842067156662648,0.014285783740444412,0.03698484554259561,0.06316406439435127,0.0021904956511615372,0.12328252002688313,0.05561054758810191,0.00257940722578629,0.039081195406898396,0.25161840924370416,0.2829425011507704,0.004767192621047513,0.0020810851639083377
215,216,2002-07-12,Ira Glass goes to a fake wedding at a home for Alzheimer's patients.,216,0.02956771736103157,0.09621208913274601,0.0019936491625535215,0.22443059776068588,0.16485711054548177,0.009152586632125002,0.010289152121272934,0.022984723140890437,0.19847812913246546,0.0025173118684965494,0.0019513286053946892,0.023260979178687538,0.14817838728862548,0.018523845949986767,0.04760239211955616
216,217,2002-08-02,"Two years after the Mideast peace process collapsed, we wanted to understand what that has done to people living in Israel and the West Bank.",217,0.03175220361806786,0.13210671225741671,0.18426195762933456,0.059545383384057585,0.002734389432808145,0.013486865597536842,0.2570770628406792,0.006485090306023619,0.07935953028014522,0.005728244339952984,0.0021295742205637872,0.04412615814920653,0.02848666638396649,0.0030385086087014236,0.1496816529515391
217,218,2002-08-09,A group of inmates at a high-security prison stage a production of the last act of Hamlet.,218,0.0623171481765823,0.015097898946749004,0.11780996059633703,0.004230775985076654,0.04289264099044397,0.03012455713200255,0.016478490456677538,0.33475103691523456,0.19536471005158984,0.00577598903965898,0.08589379682026063,0.0061208994997091065,0.06802120091697667,0.0044862502930742235,0.01063464417962702
218,219,2002-08-16,What happened after a group of Native American girls from one town found themselves being chased down the highway by a group of white boys from another town.,219,0.003574958304741962,0.000987151990359943,0.22664566315194484,0.20071831441726,0.001164011867103604,0.23620062236252806,0.0023676887027272568,0.0030825312696605186,0.006877782577287755,0.10722186206439425,0.16388906859285332,0.0011073023629607176,0.02214553076273943,0.006343655362095054,0.017673856211343108
219,220,2002-08-30,The pros and cons of the hormone of desire.,220,0.015190432788018826,0.004243364929610924,0.0063495226800916234,0.1046781609430123,0.19742324336592018,0.04194478460963196,0.006180140314966096,0.30180900440927483,0.04818156260956964,0.050370080149342016,0.005985015511979913,0.15969951189583864,0.04811526949547326,0.006465237645306527,0.0033646686519632736
220,221,2002-09-20,"Stories of people traveling under false identities, not for power or personal gain, but for their own deeper personal reasons.",221,0.07336756594688268,0.05238410124333538,0.005141130842547217,0.3366337740917042,0.04666483708147809,0.017344052705519815,0.011915614925751083,0.13832265746788863,0.25034542405603066,0.0022033568611655634,0.0013129117166507278,0.001985941116331055,0.0076489711523593,0.03171410521299301,0.0230155555793626
221,222,2002-09-27,Some people have a rather dark worldview that divides people into two groups: Suckers and non-suckers.,222,0.0029015640825146936,0.23608844340565244,0.01204433917710355,0.32743268155159994,0.01261963561510323,0.01423207643722499,0.013444436638515639,0.04246564808487028,0.024256876701595154,0.004297478776756417,0.004406785648253575,0.0025771973729778537,0.153141006456386,0.04983412386919188,0.10025770618225421
222,223,2002-10-11,We take the classifieds from one Sunday edition of the paper and fill a program with stories that come from the ads.,223,0.02836895759753701,0.10518221940175945,0.008044979904337534,0.11411433756901017,0.03162665274212949,0.0024340677333540522,0.0025569405394417683,0.1522309896304472,0.4265919390305889,0.052905962862842625,0.00238012396084431,0.002214580905000545,0.04072959791469193,0.004950620130793641,0.025668030077221644
223,224,2002-10-25,"""Hi, middleman. Here are three splendid acts to toast your subtle virtues.""",224,0.006058768911767829,0.1818264363584774,0.002050852437718069,0.0514570837917524,0.005657596965050356,0.03130871888895477,0.012544833709914131,0.11612088343213647,0.002321598190427216,0.20741072287294113,0.025601636738937047,0.003436446279509779,0.004923932660821908,0.011438161558871817,0.33784232720271967
224,225,2002-11-08,"Home movies are often all the same—kids on the beach, people getting married, birthday parties—so why do we make and watch so many of them?",225,0.0014433144435688397,0.0016412187812470712,0.002745367672437995,0.2196139437802071,0.061761919351954714,0.020309521287404552,0.005062609456544669,0.4413635027921231,0.036812236460387886,0.03526887381411915,0.0017032049554624807,0.0012496681103386646,0.1382776937860955,0.007123531744191106,0.025623393563916817
225,226,2002-12-06,Stories of people stuck in moments that they revisit over and over again.,226,0.022593419148183455,0.0032198860263052656,0.027789097812056816,0.09215884136343565,0.028397892513662957,0.026305900404558404,0.029919645525441664,0.541630626821804,0.0243862949036841,0.01767020645924234,0.023506996058897427,0.004211294473323022,0.03302238777994548,0.0017375403816225871,0.12344997032783676
226,227,2002-12-20,We still have some basic questions about why we're going to war and whether it's a good thing.,227,0.030459137210113535,0.01492816563791418,0.5333566943068078,0.004891042678087409,0.008457716978554373,0.047398163807430234,0.2554369522144083,0.011992271741122584,0.030382004756151593,0.005618062334898261,0.03200564595438126,0.004519015425843434,0.0019182069256613338,0.009941898011991444,0.008695022016634442
227,228,2003-01-03,Two modern-day reinterpretations of the Frog Prince story.,228,0.0027229710790524515,0.012803394187439206,0.0016306733553641752,0.661992361869833,0.043737938614963445,0.002445695963657682,0.0034863900654278973,0.05827988912524232,0.17677421165074034,0.0026242936355401654,0.0030064855085473042,0.0035449675137445838,0.002995914747158829,0.005164305633027918,0.018790507050260665
228,229,2003-01-10,"Stories of some of the secrets our government keeps: of imprisonment, deportation, and spying.",229,0.004537470441341038,0.0014444656370699895,0.07982578240367105,0.0013532308285968977,0.0011595927001814721,0.002496125544392711,0.02972217972607875,0.0029399650779052336,0.0018915777188424404,0.0024225371799993763,0.8511974816956862,0.001184504063708154,0.011766145220091171,0.003428056687972934,0.004630885074462623
229,230,2003-01-31,A California teenager returns to the home country he's never known.,230,0.003175739902245093,0.025122155194621146,0.049273157391441946,0.18380146126378763,0.003035427390654715,0.025602712269781693,0.04160492423919852,0.14651837348819816,0.010340082746902646,0.026446273748189617,0.0027739060746281886,0.020964208936595168,0.28544327473701053,0.005375483078262911,0.17052281953848208
230,231,2003-02-07,Stories of sudden truths delivered by complete strangers.,231,0.025816220574234466,0.08837243882798443,0.02813146203938291,0.09234206037209497,0.062231797851787736,0.025268913299046552,0.008779838822319523,0.21875169925752913,0.020714577298726496,0.019763366133744575,0.010613469091603966,0.2066240307551847,0.1536733658015608,0.002472134597873239,0.036444625276926615
231,232,2003-02-14,Real stories from three very different wars.,232,0.016921165598863253,0.029885837877658895,0.4748407242333057,0.047852478833028296,0.0029319292260961485,0.023231940279186753,0.013656452685297993,0.02998115770545231,0.15737182727341875,0.027910935379344314,0.00488002692441878,0.006130369813814347,0.006378934555112818,0.0034506247272806916,0.1545755948877208
232,233,2003-03-07,"A man in retirement tries to start over in a new life with a new venture: a cable channel, with lots of puppies.",233,0.0021892748257689642,0.10384865443845857,0.0013179122462246805,0.19722961612322282,0.0019479041637636989,0.002875067609993382,0.0015725903822536476,0.32397800442343266,0.14402644728256983,0.04117300739671077,0.012330282115625455,0.0069964392557500515,0.08463769617130769,0.041150866278932476,0.03472623728598531
233,234,2003-03-14,Does talking about it really help?,234,0.011130474999824122,0.0048807439555852315,0.09739938807352036,0.15100983595573428,0.14082121367968303,0.009552943796384451,0.002425185206259032,0.08687620443381085,0.06761880452527615,0.0026784353256081774,0.023291446751367875,0.15081314012517702,0.23081651095245703,0.0060584705564432914,0.01462720166286919
234,235,2003-03-21,"Stories from the beginnings of the war in Iraq, and how it compares with wars in our country's past.",235,0.023956622930718013,0.004087575665286103,0.6509264701548837,0.003911313582129475,0.006856147958207463,0.0018367491306715625,0.11781395894011124,0.01733495291960527,0.09285711670073483,0.0018778822296693519,0.010795497909426176,0.0017598233484619862,0.011829980453618024,0.0015911070794725408,0.052564800997003946
235,236,2003-04-11,"We try to figure out the paradox of the current economy, where Americans are simultaneously both losing jobs and buying new homes and cars.",236,0.04635321424400896,0.6206062333273655,0.0026399798532846888,0.1191689432352716,0.056692915511929044,0.015941398497070807,0.05494922301781078,0.021944370625380887,0.003309185940393037,0.0063418144504462665,0.008464969713916049,0.009757730402338141,0.006233564805509672,0.01234408792368871,0.015252368451585731
236,237,2003-04-18,Stories of regime change in everyday life.,237,0.010309231749612653,0.20897297891067562,0.021707054968274624,0.16921973025830464,0.09138334554221192,0.04443780902394678,0.14455517901125584,0.0028269951031099244,0.06887296031025214,0.01350618547111444,0.040746706673958084,0.0017189243300170841,0.0399496045550941,0.008766432379703083,0.13302686171246902
237,238,2003-05-30,"Jonathan Goldstein and Starlee Kine go to a karaoke club that has, along with all the songs, comedy routines for people to perform.",238,0.01596370752900226,0.010932245523612804,0.1782387358394123,0.05546038413684568,0.004181712819880543,0.05820198913256034,0.035100351076329854,0.3805720798682816,0.004098021435159184,0.13342614557496263,0.01347965757336473,0.006477356943090557,0.057011987648136725,0.009170516629159423,0.03768510827020117
238,239,2003-06-06,"Stories of people who are lost, histories that are lost, and things that are lost.",239,0.03483240331377243,0.023976147215574336,0.0636858482503725,0.10650288443016545,0.10957352510364193,0.049733307113625315,0.04291991761983375,0.20825941075472426,0.15421076423515687,0.0036515828112429058,0.001543603195917355,0.045651997157192765,0.09217015982702427,0.028041237645968192,0.035247211325787536
239,240,2003-06-20,There is a ominous information gap between the U.S. officials running the country and the Iraqi people being governed.,240,0.03170596647219747,0.034141185563709715,0.175754643897586,0.15848078746701758,0.034451665440301725,0.01646458481993316,0.15148624499830848,0.10321128690588136,0.07645880464274334,0.05429190694318659,0.03747238259325768,0.003994592575092327,0.03601978854695869,0.0485898303787296,0.03747632875509624
240,241,2003-07-11,All kinds of little stories that we ordinarily can't use on the radio show because they are just too short.,241,0.0020816063636273398,0.09073636257769016,0.008360501196789412,0.29944317879121757,0.012200142204352856,0.03736275064314964,0.0024868139393601028,0.29085562067372017,0.10025044855566152,0.003363075104852222,0.01650999161230284,0.005038731930521359,0.01839506762625964,0.008408088036683194,0.10450762074381172
241,242,2003-07-18,The story of a fixer for the Catholic Church and how he came to sympathize with the people that he was sent to deceive.,242,0.7738308342884439,0.004601359934049618,0.036699403857594654,0.007098306633645742,0.005827002285482113,0.003068500530550034,0.012879215778516893,0.007624342596213576,0.0793653724419706,0.011467777235040924,0.030978011568159537,0.00824236469402253,0.004259502007074601,0.0013820699144884948,0.012675936234746896
242,243,2003-07-25,Stories about what the passage of time can do to someone.,243,0.022076502600947547,0.03851350539080968,0.08176279200056492,0.0973960442175932,0.015089487027696708,0.008023756612794624,0.046327106661834136,0.003302902635203695,0.2136593931073191,0.0075658256296641194,0.058127287323541346,0.011058331524542884,0.08840172857150229,0.02753319809709473,0.2811621385988909
243,244,2003-08-15,Four real stories in which real people invent amazingly clever solutions to their problems.,244,0.0019742627645999837,0.14175199663840346,0.010541969251825867,0.2483040190744966,0.06470000190775488,0.04322792289648407,0.002137955575652155,0.3247914313998523,0.029279306645920353,0.019322633687436096,0.06622845500749272,0.011275563187106473,0.00872686721255514,0.009585928081913149,0.01815168666850664
244,245,2003-09-05,"They treat us badly, they don't call us back, they cancel plans at the last minute, and yet we come back for more.",245,0.001956665756339292,0.13627963731811116,0.0014279830121454304,0.3983484794306615,0.006649264465980175,0.033833521840928055,0.0027508150310664157,0.11583716990862454,0.06965018356440772,0.040248032126134495,0.01204060514077466,0.028783364992371867,0.14857848203602148,0.0016621656231426835,0.0019536297532904453
245,246,2003-09-12,"Stories of very unusual pen pals, people whose relationship could not exist without the help of the postal service.",246,0.022184359095270945,0.0036583064052479785,0.044072527618141503,0.02138465295500385,0.17059080904661109,0.036215625687260125,0.10088357594771181,0.04976708101596234,0.004106999050556527,0.0032534266713612676,0.13820447973698374,0.0033359084544898705,0.1742200405498944,0.055757830445433906,0.17236437732007073
246,247,2003-09-19,"What is this thing called love? For answers, we explore the romance novel industry, a $1.5 billion empire run almost entirely by and for women.",247,0.047299751845067114,0.04041265792689153,0.004476109602057405,0.07482082326565932,0.3903250196510317,0.0037214459323730354,0.00192347731213687,0.2172994171151318,0.05792204907405814,0.05563768809140144,0.007269709013356677,0.026724188972112345,0.04954826923279085,0.004171367579150215,0.018448025386781572
247,248,2003-10-24,David Rakoff guest hosts.,248,0.004520477515219371,0.009069310584547123,0.20822609673050718,0.21252906900669277,0.014017991034947625,0.011339039320776486,0.002089964363211538,0.06827332215094686,0.07249199355126075,0.017776909015550575,0.01065145591968175,0.0728335311570006,0.16681281903863937,0.006904424024995101,0.12246359658602278
248,249,2003-10-31,"We follow the trash from the sanitation men on the street, to the mob guys who controlled the hauling business, to the people who actually live in dumps.",249,0.0016572102281608447,0.21453695188953364,0.04816630467722279,0.3398367896215264,0.009731645764681414,0.021056194859570755,0.001311297240795861,0.053193795967053606,0.07584245890475594,0.007901657663882377,0.01699681100534188,0.004051376251160839,0.007923349341922346,0.0029184201010615503,0.1948757364833296
249,250,2003-11-07,Why is it always harder than you think it'll be?,250,0.027442694471129382,0.22197065630175203,0.0016604648350053656,0.13127080779328623,0.0016272984268308767,0.00238995464187389,0.5095695879040253,0.0017041612937000856,0.002282114423284864,0.011952105543570029,0.010252942692013399,0.028775779731346707,0.0016332614131692944,0.012421254601300044,0.035046915927712544
250,251,2003-11-21,"In his ongoing effort to write his own version of the Bible, Jonathan Goldstein retells the story of Cain and Abel.",251,0.1820177747871599,0.0425981599675539,0.10550740249361143,0.09444692933808815,0.002238126836335418,0.0027431808767864403,0.06030722563480666,0.003638384215715552,0.12463156346119089,0.010109478706461167,0.06159479420649297,0.007831523741021819,0.10100382095922905,0.010962780771390082,0.19036885400415654
251,252,2003-11-28,"We bring you stories of turkeys, chickens, geese, ducks, fowl of all kinds, real and imagined, and their mysterious hold over us.",252,0.001976223499116352,0.006821981280724143,0.008084681310582221,0.002347999477483682,0.007366681867116301,0.018705494257707147,0.001620325612459665,0.15547540135369026,0.7015098671308853,0.003424219209054252,0.024463765542166265,0.0291930233360248,0.017237782372952426,0.02017001066990539,0.001602543080131813
252,253,2003-12-05,The tiny island of Nauru is at the center of several of the decade's biggest global events.,253,0.03186801666783998,0.3063248337962746,0.010929819289497801,0.011178264492767695,0.01818595703706904,0.0016743691878726306,0.044712153533525645,0.01404933432115792,0.0735360343074494,0.005327915400496266,0.1035831185315315,0.04093836361535645,0.005934669844454721,0.01653288082741995,0.3152242691472863
253,254,2003-12-12,Hyder returns to Afghanistan.,254,0.0022343036932862665,0.004939782128790856,0.23329910561893355,0.15417183527356768,0.003699915940202758,0.0021151347435712058,0.03496515719619375,0.011348625844728627,0.003623579922644096,0.04122075103040723,0.007588338321230597,0.0028983105300676255,0.22647973405008578,0.004314107408342707,0.26710131829794714
254,255,2003-12-19,The vexing difficulty of finding the perfect gift.,255,0.009062022997852227,0.0033980201403088508,0.0022365596165663877,0.16495997009715052,0.0027484542304174937,0.0011976601677685752,0.001518546483210975,0.0023650334385085406,0.011817888815253997,0.0019039540166417982,0.005327237222474442,0.0025175507222834907,0.09783690249418688,0.6685575943727218,0.024552605184653943
255,256,2004-01-09,Sarah Vowell explains the cheerful journalism of deprivation. And other stories.,256,0.0015008104878529856,0.0019559896301825194,0.0016076992942720538,0.6041258243132596,0.0028759917864556533,0.0026252414625338926,0.01725879187040811,0.005658464080224243,0.04606810433537973,0.0019699111081155087,0.0021197751611741755,0.15202463167256136,0.14643579984962551,0.006199307417186492,0.0075736575307682255
256,257,2004-01-16,People return to the scene of the crime where they should have spoken clearly and forcefully to review what the hell went wrong.,257,0.03827303659221182,0.015630345046520572,0.01060474373698989,0.2780162061046377,0.03899698634720441,0.0033058078238356677,0.22613324466000997,0.2400110484862411,0.03874873631728747,0.005488753893735481,0.043698327908746525,0.003043562807010661,0.039820219842766964,0.015500706992477017,0.002728273440324832
257,258,2004-01-30,"A popular, progressive politician becomes...a talk show host. One you've probably heard of.",258,0.12832791943989838,0.06430951380631235,0.03581204410444086,0.006360005385929874,0.011377185550154406,0.011029242276881446,0.34303359735603844,0.14648895442521287,0.017361642615256256,0.05858184167029826,0.010537068451612142,0.0033805056467804176,0.11284087517514567,0.002063000827734947,0.04849660326830383
258,259,2004-02-20,David Rakoff tries a 20-day fast to see if it will bring him any form of enlightenment.,259,0.013888473096932943,0.014686591813751582,0.0019088798556074508,0.45444830319009755,0.0019495194550138081,0.0016213359280884514,0.003992840845610246,0.14505055493010238,0.11741333510194572,0.0068234461519678675,0.0027096897868604778,0.09778924868639795,0.0808061486898848,0.004438481801684206,0.052473150666054506
259,260,2004-03-12,How a bungled Nazi sabotage operation became the legal foundation for the Bush administration's push to try U.S. citizens in military tribunals.,260,0.014438626532127295,0.046329541569001896,0.1341661004710048,0.001997499875146115,0.056534291661201344,0.001994006483575203,0.30090668852789276,0.04826103771601642,0.004912144324646333,0.002159807549392131,0.2914964154822549,0.005684845760912199,0.01486139820478689,0.0016928880888682023,0.07456470775317357
260,261,2004-03-26,A generation of researchers has revolutionized the way we see marriage.,261,0.006672023467732656,0.03441806613729678,0.004637688299843148,0.002232842500222877,0.3668267671853796,0.06979973834641966,0.056798338439680934,0.005766857710200562,0.002126984380192064,0.007413942241111117,0.05999786054844717,0.07822555324954128,0.3014374866328958,0.002090680144231925,0.0015551707168044832
261,262,2004-04-02,A son tries to help his mom in a faraway place defy the laws of medical science.,262,0.0038096369136820943,0.06303358716638276,0.0015815187217249572,0.0587524161493756,0.002508688370683831,0.0019337498582333683,0.0018325573024280653,0.06623976545597353,0.015825699825457305,0.008432579976506751,0.11279121217877658,0.35726940380193956,0.22107160779934043,0.010783773941666823,0.07413380253782835
262,263,2004-04-16,Stories of people stuck in unfixable situations who try desperate measures.,263,0.012416076184335358,0.13017276508703526,0.0023208780323926573,0.06637731704080618,0.06260715954080825,0.034506358033314706,0.03186556245619957,0.1719999945184814,0.05250868190255585,0.08161925252015091,0.003281079141853711,0.08304919671859687,0.009465588603129103,0.00231075683889152,0.2554993333814487
263,264,2004-05-07,"A defense of special treatment, by people who receive it and people who give it.",264,0.0017991596538114584,0.057181092448438116,0.06873626182624272,0.06207544935692434,0.0019317991751155678,0.005762449237387505,0.018255281566769095,0.010096619871897392,0.22013593297531983,0.019241738374813102,0.04111648890310853,0.26826718163777513,0.16033017872260452,0.021741181531538763,0.04332918471825393
264,265,2004-05-21,A Seattle group called AGHOST is using whatever scientific principles they can find to hunt for ghosts.,265,0.006876788890331874,0.028302171501761533,0.00394320787726841,0.022729632891047218,0.003986501852123675,0.0016305057886153768,0.10331381894913465,0.10835365578207595,0.1280376634565384,0.019019249378711463,0.020177641882802466,0.4925328586613462,0.003395958229448282,0.005187764010775166,0.05251258084801918
265,266,2004-06-04,Nancy Updike goes to Iraq to try to figure out what it's like to be a private citizen working in the middle of a war zone.,266,0.008273090573378782,0.21200671540833943,0.5103567236809375,0.12283754882378357,0.023067619878726096,0.002508320008203559,0.0018893648893027074,0.002470041606206218,0.041668871920987186,0.022478023451735517,0.007358775482233701,0.011443517273630749,0.012261504554475536,0.0014341317190047383,0.01994575072905445
266,267,2004-06-11,"By tightening the rules on what swear words are allowed on the nation's airwaves, FCC officials say they're protecting kids. But the facts don't back them up.",267,0.0617125347362355,0.009895898943554228,0.005799952290999338,0.062071955451429454,0.08441776209473015,0.1306665663982047,0.18175303382479382,0.07055865646663373,0.01186711090143795,0.022742542043433973,0.07788304115827266,0.0712279436511704,0.16425170141492954,0.015233594064010179,0.029917706560164233
267,268,2004-06-25,People who decide to try out a new life—the kind of life their parents never wanted for them.,268,0.026183536582301915,0.024389103848891203,0.0019448529277786323,0.19120498618038595,0.10845922409673259,0.06061173138524318,0.0029109165464247804,0.4906367903078426,0.012227812614118429,0.011290131977443343,0.0015205282454885274,0.001643887511279103,0.062238794189935234,0.002040009470020194,0.002697694116114219
268,269,2004-07-16,Letting someone else take care of you can change everything.,269,0.009937531564983199,0.05753195529827672,0.034809241800498526,0.33930811220055274,0.04473948531507926,0.0029299104532193895,0.0015237526202656112,0.008102734081940857,0.04008939083974621,0.0037638450489686313,0.010047991800793162,0.11541445918453311,0.2775060742811264,0.00532839393218693,0.04896712157782918
269,270,2004-08-06,"Every family has its share of grudges, secrets, and bad behavior.",270,0.0032843672102804366,0.04156758774406837,0.03432866242646478,0.042099053481124846,0.03259795876199599,0.01176150083246269,0.002138001622080935,0.03208734963394567,0.00913973078408825,0.04844677070934919,0.011530500567441551,0.004640520145012266,0.6727660645452922,0.012631542560966791,0.040980388975426024
270,271,2004-08-20,Stories about adults struggling to figure out what is in the best interest of some child.,271,0.002421085888282335,0.00599297075925588,0.0030699603281560944,0.1751273953504348,0.0021278629980004547,0.09183149214180601,0.013739500954856713,0.01288588249595485,0.01881493660211741,0.019001543046444688,0.03740544947830197,0.0062506829574207326,0.4094468610985616,0.020150974821147978,0.18173340107925842
271,272,2004-09-10,We leave behind the official Republican talking points and ask them to speak instead about what they actually believe.,272,0.07434285782859791,0.0024001746013867114,0.001256383279995872,0.0015998088858634803,0.11262357289710039,0.008969673239154574,0.729071022325929,0.00867339396940268,0.0015087194642391258,0.0029237885119267368,0.025123585742447017,0.0025721015615667083,0.023588890234780533,0.0011372769637916515,0.004208750493817731
